payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered
pay_012772,cust_25878,954.03,limit_exceeded,debit_card,58,8,1,0.89,65,0,16,3,0
pay_012773,cust_70613,1008.14,limit_exceeded,bank_transfer,22,10,2,0.83,36,0,18,3,0
pay_012774,cust_96337,1030.38,technical_error,credit_card,21,14,1,0.93,30,0,22,0,1
pay_012775,cust_60180,428.72,invalid_card,credit_card,37,12,0,1.0,23,1,20,0,1
pay_012776,cust_30247,687.76,invalid_card,debit_card,24,2,2,0.5,11,1,10,3,0
pay_012777,cust_52212,168.92,technical_error,credit_card,14,20,1,0.95,1,1,7,0,1
pay_012778,cust_15336,1778.3,insufficient_funds,credit_card,54,13,0,1.0,16,1,2,0,1
pay_012779,cust_39001,30.93,insufficient_funds,credit_card,33,25,1,0.96,45,0,5,1,1
pay_012780,cust_98404,458.27,invalid_card,credit_card,17,25,0,1.0,21,0,21,3,0
pay_012781,cust_59439,1564.79,insufficient_funds,upi,58,7,1,0.88,1,1,27,2,0
pay_012782,cust_28351,127.83,limit_exceeded,upi,58,4,1,0.8,18,1,16,1,1
pay_012783,cust_87259,745.75,insufficient_funds,credit_card,21,8,1,0.89,16,1,5,3,0
pay_012784,cust_18577,253.11,insufficient_funds,upi,13,19,2,0.9,38,1,12,2,0
pay_012785,cust_18648,345.78,insufficient_funds,debit_card,44,22,2,0.92,67,1,1,1,1
pay_012786,cust_85948,1287.62,technical_error,debit_card,51,12,1,0.92,12,1,5,0,1
pay_012787,cust_72901,609.52,limit_exceeded,credit_card,44,13,2,0.87,21,1,19,0,0
pay_012788,cust_55507,65.38,insufficient_funds,upi,40,20,0,1.0,3,1,22,1,1
pay_012789,cust_25986,188.33,technical_error,credit_card,11,9,1,0.9,25,0,6,0,1
pay_012790,cust_44512,1326.03,invalid_card,credit_card,2,3,4,0.43,14,1,5,3,0
pay_012791,cust_10835,783.33,invalid_card,credit_card,37,15,1,0.94,84,1,13,1,0
pay_012792,cust_11538,2871.94,technical_error,credit_card,28,8,1,0.89,23,1,10,1,1
pay_012793,cust_68237,2689.89,insufficient_funds,upi,54,16,0,1.0,66,0,12,2,1
pay_012794,cust_95902,355.09,invalid_card,credit_card,3,15,1,0.94,1,1,15,2,0
pay_012795,cust_22524,6111.0,insufficient_funds,debit_card,15,9,2,0.82,8,1,11,2,0
pay_012796,cust_82747,512.39,insufficient_funds,credit_card,46,13,2,0.87,18,0,29,3,0
pay_012797,cust_57509,190.94,insufficient_funds,debit_card,24,11,3,0.79,5,0,3,0,0
pay_012798,cust_65000,265.33,insufficient_funds,credit_card,8,15,4,0.79,23,0,28,0,0
pay_012799,cust_95087,52.35,invalid_card,debit_card,6,1,1,0.5,4,1,27,2,0
pay_012800,cust_92730,2493.96,insufficient_funds,credit_card,32,13,2,0.87,26,1,13,0,1
pay_012801,cust_18125,2463.58,invalid_card,credit_card,41,8,0,1.0,1,1,7,1,0
pay_012802,cust_28888,181.11,invalid_card,credit_card,51,8,4,0.67,1,0,25,0,0
pay_012803,cust_95509,398.11,limit_exceeded,debit_card,35,12,2,0.86,7,1,12,2,0
pay_012804,cust_26840,550.16,invalid_card,credit_card,56,12,0,1.0,13,0,11,0,1
pay_012805,cust_50463,191.38,limit_exceeded,debit_card,13,11,1,0.92,9,0,9,2,0
pay_012806,cust_73471,86.44,insufficient_funds,credit_card,28,18,3,0.86,2,1,26,1,0
pay_012807,cust_39153,405.15,technical_error,bank_transfer,42,12,5,0.71,5,1,10,0,1
pay_012808,cust_50160,362.68,insufficient_funds,debit_card,4,9,2,0.82,17,1,6,0,0
pay_012809,cust_70279,339.07,technical_error,credit_card,58,12,2,0.86,4,0,13,1,1
pay_012810,cust_19933,624.73,insufficient_funds,credit_card,31,10,3,0.77,27,1,16,3,1
pay_012811,cust_45075,2088.35,invalid_card,credit_card,1,12,0,1.0,5,0,2,0,1
pay_012812,cust_86021,369.27,insufficient_funds,upi,30,8,1,0.89,19,1,24,3,0
pay_012813,cust_63375,592.92,insufficient_funds,credit_card,8,12,0,1.0,33,1,28,2,0
pay_012814,cust_29432,1034.3,technical_error,upi,40,22,2,0.92,131,1,18,0,1
pay_012815,cust_61528,870.22,limit_exceeded,debit_card,46,20,3,0.87,5,0,5,0,1
pay_012816,cust_43574,270.48,insufficient_funds,upi,53,14,2,0.88,16,1,16,2,1
pay_012817,cust_91515,550.59,limit_exceeded,upi,59,16,2,0.89,17,1,26,2,0
pay_012818,cust_78261,864.5,insufficient_funds,bank_transfer,14,23,0,1.0,7,1,20,1,0
pay_012819,cust_10376,161.78,technical_error,credit_card,44,18,1,0.95,1,1,4,1,1
pay_012820,cust_63109,1768.96,limit_exceeded,upi,28,7,1,0.88,5,1,7,1,0
pay_012821,cust_96478,2092.67,insufficient_funds,credit_card,34,14,3,0.82,16,1,29,3,1
pay_012822,cust_98257,242.7,insufficient_funds,credit_card,39,27,2,0.93,1,1,10,2,0
pay_012823,cust_90684,606.85,insufficient_funds,debit_card,4,21,1,0.95,12,0,26,1,0
pay_012824,cust_68813,950.4,insufficient_funds,debit_card,24,7,3,0.7,110,1,9,0,0
pay_012825,cust_81902,289.74,technical_error,debit_card,27,6,1,0.86,19,1,20,3,1
pay_012826,cust_27504,809.34,invalid_card,bank_transfer,42,11,1,0.92,18,1,24,3,0
pay_012827,cust_24811,588.67,limit_exceeded,upi,11,9,2,0.82,74,1,28,3,0
pay_012828,cust_24749,115.2,insufficient_funds,credit_card,54,13,4,0.76,11,1,11,3,0
pay_012829,cust_83548,791.37,invalid_card,debit_card,23,20,0,1.0,73,1,22,2,0
pay_012830,cust_79072,166.41,insufficient_funds,credit_card,42,21,2,0.91,10,1,22,1,0
pay_012831,cust_89838,1278.97,limit_exceeded,debit_card,32,6,4,0.6,41,1,16,3,0
pay_012832,cust_59943,255.54,insufficient_funds,debit_card,59,5,4,0.56,51,0,20,0,0
pay_012833,cust_39744,425.52,limit_exceeded,upi,50,12,1,0.92,11,1,18,2,0
pay_012834,cust_11927,1972.16,insufficient_funds,bank_transfer,53,14,5,0.74,51,1,18,0,0
pay_012835,cust_92977,821.38,invalid_card,credit_card,4,7,1,0.88,1,1,23,0,1
pay_012836,cust_92572,169.89,insufficient_funds,bank_transfer,19,5,2,0.71,48,1,5,1,0
pay_012837,cust_35990,181.22,technical_error,debit_card,7,6,0,1.0,1,1,25,2,1
pay_012838,cust_63385,274.6,invalid_card,credit_card,33,2,3,0.4,71,1,3,0,0
pay_012839,cust_13923,741.93,invalid_card,credit_card,14,20,1,0.95,24,1,27,0,0
pay_012840,cust_57429,715.45,invalid_card,debit_card,13,15,4,0.79,38,1,12,1,0
pay_012841,cust_11993,215.19,insufficient_funds,credit_card,6,16,0,1.0,1,0,19,0,0
pay_012842,cust_24104,155.62,insufficient_funds,credit_card,59,8,1,0.89,9,1,25,1,1
pay_012843,cust_97635,662.61,technical_error,debit_card,19,25,3,0.89,1,1,1,2,1
pay_012844,cust_16074,416.86,insufficient_funds,credit_card,55,6,3,0.67,17,1,8,0,1
pay_012845,cust_19971,4323.51,technical_error,bank_transfer,9,18,2,0.9,3,1,3,0,1
pay_012846,cust_73457,518.64,invalid_card,upi,35,10,2,0.83,7,0,26,3,0
pay_012847,cust_64254,3068.24,insufficient_funds,debit_card,49,3,3,0.5,1,1,8,1,0
pay_012848,cust_65680,155.12,invalid_card,credit_card,51,11,1,0.92,18,0,2,2,0
pay_012849,cust_64106,103.69,invalid_card,debit_card,48,13,7,0.65,10,1,5,3,0
pay_012850,cust_50969,163.13,technical_error,debit_card,57,10,0,1.0,62,0,24,2,0
pay_012851,cust_27480,1642.11,technical_error,upi,26,17,3,0.85,22,0,3,2,1
pay_012852,cust_80665,2894.91,insufficient_funds,credit_card,4,24,1,0.96,88,1,22,1,0
pay_012853,cust_87414,228.7,limit_exceeded,debit_card,48,11,5,0.69,46,0,26,3,0
pay_012854,cust_57133,315.46,insufficient_funds,debit_card,28,8,0,1.0,26,1,29,2,0
pay_012855,cust_34327,155.34,technical_error,credit_card,27,22,3,0.88,6,1,4,2,1
pay_012856,cust_84202,81.69,insufficient_funds,credit_card,51,10,1,0.91,9,0,11,1,1
pay_012857,cust_27903,1025.59,insufficient_funds,debit_card,55,26,2,0.93,61,1,14,1,1
pay_012858,cust_79291,624.92,invalid_card,credit_card,44,23,1,0.96,5,1,16,0,1
pay_012859,cust_10885,505.27,insufficient_funds,bank_transfer,7,16,2,0.89,23,1,27,2,1
pay_012860,cust_48761,123.29,limit_exceeded,upi,52,9,1,0.9,105,1,7,1,1
pay_012861,cust_89367,2577.47,insufficient_funds,debit_card,57,1,0,1.0,31,0,4,3,0
pay_012862,cust_10496,302.25,insufficient_funds,debit_card,9,11,2,0.85,59,1,5,0,1
pay_012863,cust_61483,852.55,insufficient_funds,credit_card,34,29,4,0.88,1,1,3,0,1
pay_012864,cust_99755,116.75,insufficient_funds,upi,55,30,1,0.97,29,1,29,0,1
pay_012865,cust_69764,413.26,invalid_card,debit_card,8,10,1,0.91,32,1,2,1,0
pay_012866,cust_48142,669.13,invalid_card,debit_card,56,11,2,0.85,9,1,29,0,1
pay_012867,cust_73534,693.45,insufficient_funds,upi,10,5,2,0.71,46,1,13,1,0
pay_012868,cust_22218,583.62,insufficient_funds,credit_card,1,11,2,0.85,19,0,1,3,0
pay_012869,cust_55698,819.86,insufficient_funds,debit_card,50,10,0,1.0,13,0,16,1,0
pay_012870,cust_68373,161.43,insufficient_funds,debit_card,8,13,1,0.93,37,0,16,1,0
pay_012871,cust_97892,609.1,technical_error,credit_card,45,11,2,0.85,2,1,9,0,1
pay_012872,cust_42016,560.24,technical_error,credit_card,39,12,1,0.92,4,1,4,3,0
pay_012873,cust_55343,630.35,technical_error,debit_card,46,11,4,0.73,17,1,24,1,1
pay_012874,cust_78955,537.51,limit_exceeded,debit_card,39,21,2,0.91,92,1,3,2,0
pay_012875,cust_96979,139.97,technical_error,credit_card,17,5,0,1.0,76,0,5,0,1
pay_012876,cust_30011,133.86,insufficient_funds,upi,18,36,0,1.0,13,0,13,1,0
pay_012877,cust_24473,54.62,insufficient_funds,credit_card,34,15,2,0.88,6,1,27,1,0
pay_012878,cust_20866,1132.45,limit_exceeded,debit_card,35,16,2,0.89,12,1,14,2,0
pay_012879,cust_36292,1143.98,invalid_card,credit_card,51,11,0,1.0,229,0,3,1,0
pay_012880,cust_57599,1162.3,insufficient_funds,credit_card,3,12,1,0.92,1,0,5,2,0
pay_012881,cust_60067,679.53,invalid_card,debit_card,12,8,1,0.89,9,1,16,2,0
pay_012882,cust_54260,59.23,limit_exceeded,debit_card,4,20,2,0.91,46,1,11,2,0
pay_012883,cust_87204,179.09,technical_error,upi,36,8,3,0.73,44,1,5,0,1
pay_012884,cust_84508,592.9,insufficient_funds,debit_card,9,10,0,1.0,13,0,27,3,0
pay_012885,cust_12186,572.56,limit_exceeded,credit_card,35,9,1,0.9,26,0,9,3,0
pay_012886,cust_25828,400.16,limit_exceeded,debit_card,3,6,1,0.86,2,0,28,1,0
pay_012887,cust_41827,723.08,insufficient_funds,credit_card,25,7,0,1.0,68,0,22,2,1
pay_012888,cust_41600,505.86,technical_error,credit_card,52,21,2,0.91,29,0,6,0,1
pay_012889,cust_22780,564.18,technical_error,bank_transfer,54,15,0,1.0,8,0,19,1,1
pay_012890,cust_68114,263.89,insufficient_funds,debit_card,26,6,1,0.86,15,1,4,3,1
pay_012891,cust_17598,1334.91,invalid_card,credit_card,37,6,0,1.0,7,1,19,1,0
pay_012892,cust_41726,325.0,insufficient_funds,debit_card,48,15,1,0.94,12,1,14,3,0
pay_012893,cust_49734,132.15,invalid_card,upi,27,6,0,1.0,9,0,14,3,0
pay_012894,cust_68638,231.28,limit_exceeded,upi,28,5,0,1.0,21,1,19,2,0
pay_012895,cust_22686,352.88,insufficient_funds,debit_card,58,6,1,0.86,2,0,12,3,0
pay_012896,cust_29183,1351.01,insufficient_funds,debit_card,19,6,0,1.0,7,0,29,3,0
pay_012897,cust_73137,479.31,limit_exceeded,upi,24,1,2,0.33,1,1,10,0,0
pay_012898,cust_85450,415.08,limit_exceeded,upi,59,10,0,1.0,11,0,28,1,0
pay_012899,cust_64564,143.44,insufficient_funds,debit_card,37,15,3,0.83,14,1,8,1,1
pay_012900,cust_78944,1096.73,limit_exceeded,debit_card,40,11,4,0.73,47,1,10,0,0
pay_012901,cust_60299,260.51,insufficient_funds,credit_card,44,14,6,0.7,53,0,2,2,0
pay_012902,cust_69499,452.41,insufficient_funds,credit_card,38,21,2,0.91,51,1,25,2,0
pay_012903,cust_75719,2196.88,technical_error,bank_transfer,25,13,1,0.93,38,1,16,3,1
pay_012904,cust_61124,831.62,technical_error,bank_transfer,34,7,1,0.88,3,1,29,0,1
pay_012905,cust_20427,98.14,technical_error,upi,15,11,2,0.85,36,0,20,0,1
pay_012906,cust_93920,85.21,insufficient_funds,credit_card,16,6,4,0.6,27,1,14,2,1
pay_012907,cust_71564,468.86,insufficient_funds,credit_card,55,6,0,1.0,58,1,22,1,1
pay_012908,cust_79567,148.69,limit_exceeded,credit_card,58,11,2,0.85,24,1,23,3,1
pay_012909,cust_47549,956.38,insufficient_funds,upi,4,15,1,0.94,3,1,12,1,1
pay_012910,cust_11994,521.58,insufficient_funds,credit_card,26,14,0,1.0,50,0,13,0,1
pay_012911,cust_85648,589.92,technical_error,upi,47,14,1,0.93,5,1,21,0,1
pay_012912,cust_38598,246.62,invalid_card,debit_card,39,9,0,1.0,36,1,26,1,0
pay_012913,cust_79769,2852.62,insufficient_funds,debit_card,57,3,1,0.75,48,0,9,0,1
pay_012914,cust_57126,8580.11,insufficient_funds,bank_transfer,47,5,3,0.62,22,0,5,0,1
pay_012915,cust_89419,378.43,technical_error,upi,26,10,2,0.83,27,1,21,0,1
pay_012916,cust_45225,711.69,limit_exceeded,upi,48,26,1,0.96,4,1,23,3,1
pay_012917,cust_36492,551.16,insufficient_funds,credit_card,28,4,2,0.67,74,1,4,2,0
pay_012918,cust_38292,385.65,invalid_card,bank_transfer,49,15,1,0.94,16,0,3,1,0
pay_012919,cust_88584,217.57,insufficient_funds,credit_card,37,27,3,0.9,33,1,7,2,1
pay_012920,cust_92308,168.96,technical_error,credit_card,38,7,0,1.0,3,1,14,3,1
pay_012921,cust_28023,160.62,insufficient_funds,upi,36,23,2,0.92,12,1,12,1,1
pay_012922,cust_56947,749.83,technical_error,credit_card,10,6,2,0.75,15,1,29,1,0
pay_012923,cust_86288,297.36,invalid_card,debit_card,54,15,2,0.88,83,0,18,3,0
pay_012924,cust_77692,37.95,invalid_card,debit_card,33,7,5,0.58,82,1,2,1,1
pay_012925,cust_38367,780.13,technical_error,debit_card,8,14,1,0.93,39,1,5,1,1
pay_012926,cust_78291,481.23,insufficient_funds,bank_transfer,38,17,1,0.94,1,1,2,2,0
pay_012927,cust_42177,1922.31,technical_error,upi,42,14,2,0.88,15,1,21,1,1
pay_012928,cust_34063,726.13,insufficient_funds,credit_card,36,6,0,1.0,20,1,1,3,1
pay_012929,cust_90926,113.97,insufficient_funds,credit_card,21,15,3,0.83,70,0,17,2,1
pay_012930,cust_18138,53.78,insufficient_funds,bank_transfer,56,19,3,0.86,46,0,4,1,1
pay_012931,cust_27827,243.5,insufficient_funds,debit_card,45,8,2,0.8,6,1,16,0,1
pay_012932,cust_62308,267.6,insufficient_funds,credit_card,50,32,5,0.86,2,0,21,2,0
pay_012933,cust_63258,1284.04,technical_error,debit_card,20,11,2,0.85,88,1,7,1,1
pay_012934,cust_79803,495.58,invalid_card,credit_card,55,10,2,0.83,26,1,20,1,0
pay_012935,cust_56452,1553.55,technical_error,credit_card,34,13,2,0.87,26,1,26,0,1
pay_012936,cust_40845,132.92,invalid_card,debit_card,38,9,1,0.9,23,1,25,3,0
pay_012937,cust_75257,1312.74,insufficient_funds,debit_card,43,9,1,0.9,82,1,23,3,0
pay_012938,cust_16573,1028.23,insufficient_funds,credit_card,28,24,4,0.86,3,1,4,3,0
pay_012939,cust_66951,66.44,technical_error,debit_card,32,18,2,0.9,19,0,24,2,1
pay_012940,cust_34188,1876.62,insufficient_funds,upi,12,13,1,0.93,7,1,29,1,0
pay_012941,cust_74422,548.98,insufficient_funds,debit_card,9,6,0,1.0,9,0,11,3,0
pay_012942,cust_95832,740.0,insufficient_funds,debit_card,43,22,3,0.88,49,1,8,1,0
pay_012943,cust_92118,210.55,insufficient_funds,debit_card,15,9,2,0.82,45,1,15,2,1
pay_012944,cust_22504,1789.79,invalid_card,debit_card,13,6,2,0.75,51,0,3,0,0
pay_012945,cust_54106,152.74,insufficient_funds,upi,2,2,0,1.0,11,0,6,3,0
pay_012946,cust_25642,1149.06,invalid_card,credit_card,20,11,0,1.0,4,1,20,3,0
pay_012947,cust_89815,1135.94,insufficient_funds,credit_card,14,11,5,0.69,7,1,16,2,0
pay_012948,cust_11133,188.75,technical_error,debit_card,42,9,1,0.9,1,1,29,2,1
pay_012949,cust_90016,3633.61,technical_error,credit_card,15,17,2,0.89,2,1,5,2,1
pay_012950,cust_72492,630.26,invalid_card,debit_card,29,21,2,0.91,27,0,8,1,0
pay_012951,cust_34332,961.51,insufficient_funds,credit_card,58,10,3,0.77,4,0,19,1,1
pay_012952,cust_68397,108.58,insufficient_funds,credit_card,21,13,0,1.0,1,1,22,0,1
pay_012953,cust_28548,4156.12,technical_error,debit_card,10,8,1,0.89,22,1,18,2,0
pay_012954,cust_37962,146.94,insufficient_funds,upi,56,10,4,0.71,19,1,28,1,1
pay_012955,cust_17771,1393.39,insufficient_funds,debit_card,53,15,2,0.88,66,0,6,3,0
pay_012956,cust_93948,184.9,limit_exceeded,credit_card,53,17,2,0.89,5,1,1,2,1
pay_012957,cust_87206,269.24,limit_exceeded,upi,58,6,3,0.67,18,0,21,3,0
pay_012958,cust_35352,1100.33,technical_error,debit_card,41,6,2,0.75,21,1,16,1,0
pay_012959,cust_70242,1397.11,limit_exceeded,credit_card,58,14,1,0.93,29,0,22,0,0
pay_012960,cust_82602,140.24,technical_error,debit_card,38,1,4,0.2,82,0,4,0,0
pay_012961,cust_51482,1487.84,technical_error,credit_card,21,10,1,0.91,9,1,15,1,1
pay_012962,cust_19034,1421.67,insufficient_funds,credit_card,35,6,2,0.75,1,0,21,3,0
pay_012963,cust_10277,195.71,limit_exceeded,upi,44,9,1,0.9,18,1,1,2,1
pay_012964,cust_50555,2473.17,technical_error,debit_card,17,10,2,0.83,74,1,2,0,1
pay_012965,cust_23650,116.48,insufficient_funds,debit_card,54,24,2,0.92,114,1,2,0,0
pay_012966,cust_74275,267.69,insufficient_funds,credit_card,58,7,2,0.78,6,0,4,1,1
pay_012967,cust_87146,807.23,insufficient_funds,credit_card,44,10,0,1.0,5,1,11,0,1
pay_012968,cust_10986,212.95,limit_exceeded,bank_transfer,57,6,1,0.86,65,1,8,1,0
pay_012969,cust_82636,650.95,invalid_card,credit_card,59,7,1,0.88,51,1,14,1,1
pay_012970,cust_37920,636.31,insufficient_funds,debit_card,4,22,1,0.96,42,1,19,1,0
pay_012971,cust_71208,414.69,insufficient_funds,debit_card,14,15,4,0.79,45,1,19,0,1
pay_012972,cust_61697,1149.42,limit_exceeded,credit_card,40,5,1,0.83,11,0,16,1,0
pay_012973,cust_36129,397.92,invalid_card,bank_transfer,32,12,2,0.86,36,1,12,1,1
pay_012974,cust_86366,630.27,insufficient_funds,credit_card,18,17,3,0.85,5,1,2,2,1
pay_012975,cust_93681,1573.54,insufficient_funds,debit_card,59,19,0,1.0,13,1,12,0,1
pay_012976,cust_80268,1102.45,insufficient_funds,upi,34,7,4,0.64,21,1,26,1,0
pay_012977,cust_72473,1097.32,insufficient_funds,upi,32,8,2,0.8,3,1,9,0,1
pay_012978,cust_23382,158.45,invalid_card,upi,14,5,2,0.71,1,0,14,2,0
pay_012979,cust_18099,845.05,invalid_card,upi,36,12,3,0.8,25,0,11,1,0
pay_012980,cust_34270,207.7,insufficient_funds,debit_card,34,19,2,0.9,38,1,20,0,1
pay_012981,cust_46008,138.82,invalid_card,upi,6,12,0,1.0,26,1,7,3,0
pay_012982,cust_17578,465.4,insufficient_funds,bank_transfer,40,10,2,0.83,58,1,2,1,0
pay_012983,cust_25065,202.41,limit_exceeded,debit_card,35,10,1,0.91,32,0,14,0,1
pay_012984,cust_97608,1102.38,insufficient_funds,debit_card,15,8,1,0.89,2,1,8,0,0
pay_012985,cust_77970,1129.06,insufficient_funds,debit_card,51,11,1,0.92,36,1,25,2,0
pay_012986,cust_53842,74.59,insufficient_funds,credit_card,20,13,1,0.93,73,0,9,0,0
pay_012987,cust_11114,218.4,insufficient_funds,credit_card,28,18,0,1.0,4,1,3,2,1
pay_012988,cust_24057,116.14,insufficient_funds,credit_card,37,15,1,0.94,25,0,19,1,1
pay_012989,cust_97177,314.81,insufficient_funds,upi,51,11,1,0.92,24,1,26,3,0
pay_012990,cust_77802,788.23,technical_error,debit_card,38,6,0,1.0,46,0,6,0,1
pay_012991,cust_92095,392.42,insufficient_funds,upi,21,9,1,0.9,1,1,19,2,0
pay_012992,cust_47193,277.23,insufficient_funds,upi,24,12,0,1.0,87,1,4,0,1
pay_012993,cust_68117,1834.97,limit_exceeded,credit_card,10,10,4,0.71,61,0,2,0,0
pay_012994,cust_64995,49.89,insufficient_funds,credit_card,36,26,1,0.96,20,0,14,2,0
pay_012995,cust_92631,1722.41,technical_error,debit_card,54,13,2,0.87,19,1,16,2,0
pay_012996,cust_53073,290.13,insufficient_funds,bank_transfer,9,13,1,0.93,73,0,28,0,1
pay_012997,cust_47797,462.43,insufficient_funds,upi,22,8,1,0.89,49,1,20,1,1
pay_012998,cust_52434,295.08,insufficient_funds,upi,42,13,4,0.76,16,1,11,0,1
pay_012999,cust_60819,2339.04,insufficient_funds,upi,37,2,0,1.0,40,1,18,1,1
pay_013000,cust_88327,146.0,limit_exceeded,debit_card,16,14,3,0.82,66,1,3,0,0
pay_013001,cust_62194,505.9,insufficient_funds,credit_card,43,11,0,1.0,18,0,8,0,1
pay_013002,cust_21878,847.29,invalid_card,credit_card,24,15,1,0.94,3,1,3,1,0
pay_013003,cust_75642,99.84,invalid_card,debit_card,4,15,2,0.88,43,1,7,3,0
pay_013004,cust_54966,199.28,insufficient_funds,credit_card,44,35,1,0.97,1,1,16,2,0
pay_013005,cust_42721,431.14,technical_error,upi,54,12,1,0.92,63,1,24,1,1
pay_013006,cust_34183,206.01,insufficient_funds,credit_card,23,6,5,0.55,20,1,1,0,1
pay_013007,cust_81716,221.19,technical_error,credit_card,42,4,2,0.67,33,1,17,3,1
pay_013008,cust_74375,352.39,technical_error,upi,22,20,2,0.91,15,1,5,1,1
pay_013009,cust_49069,957.37,insufficient_funds,debit_card,56,4,1,0.8,33,0,20,2,0
pay_013010,cust_80766,354.92,insufficient_funds,credit_card,2,6,3,0.67,7,0,23,2,0
pay_013011,cust_42839,1470.02,insufficient_funds,bank_transfer,28,22,3,0.88,41,1,24,0,0
pay_013012,cust_96393,184.35,insufficient_funds,debit_card,53,10,1,0.91,8,1,16,1,1
pay_013013,cust_89679,142.98,insufficient_funds,debit_card,19,9,2,0.82,22,0,18,2,0
pay_013014,cust_31691,3432.19,limit_exceeded,bank_transfer,20,11,2,0.85,27,0,21,0,0
pay_013015,cust_69813,258.95,insufficient_funds,credit_card,28,16,0,1.0,5,1,14,1,1
pay_013016,cust_27732,134.79,insufficient_funds,upi,42,5,1,0.83,24,0,3,3,0
pay_013017,cust_49725,87.58,insufficient_funds,upi,24,15,4,0.79,3,0,6,3,0
pay_013018,cust_76186,1465.15,insufficient_funds,credit_card,27,7,0,1.0,52,1,14,3,0
pay_013019,cust_19301,355.42,insufficient_funds,debit_card,44,4,2,0.67,11,1,15,0,1
pay_013020,cust_39786,387.96,insufficient_funds,upi,2,8,0,1.0,44,0,17,3,1
pay_013021,cust_28039,426.41,insufficient_funds,upi,57,2,1,0.67,28,1,13,0,0
pay_013022,cust_55163,1376.85,insufficient_funds,upi,7,8,2,0.8,11,1,1,1,1
pay_013023,cust_90724,417.83,invalid_card,credit_card,1,20,2,0.91,22,0,12,0,0
pay_013024,cust_85028,5211.7,limit_exceeded,credit_card,11,9,1,0.9,34,1,25,3,0
pay_013025,cust_86722,571.56,insufficient_funds,debit_card,51,13,2,0.87,24,1,17,2,0
pay_013026,cust_99040,1445.76,technical_error,debit_card,31,7,4,0.64,31,0,20,1,0
pay_013027,cust_91865,1118.62,insufficient_funds,bank_transfer,30,12,0,1.0,62,0,1,1,1
pay_013028,cust_85957,482.1,technical_error,debit_card,13,8,0,1.0,24,0,1,2,1
pay_013029,cust_57399,278.0,insufficient_funds,credit_card,24,9,0,1.0,3,1,26,1,1
pay_013030,cust_88244,696.85,technical_error,credit_card,18,11,3,0.79,20,1,23,2,0
pay_013031,cust_91512,832.73,technical_error,credit_card,58,12,0,1.0,19,1,4,3,1
pay_013032,cust_42826,282.03,technical_error,credit_card,13,10,1,0.91,1,1,3,0,1
pay_013033,cust_45699,590.49,technical_error,debit_card,55,10,1,0.91,76,1,6,3,1
pay_013034,cust_19785,1721.26,invalid_card,credit_card,17,16,3,0.84,60,0,15,0,0
pay_013035,cust_91874,3962.2,insufficient_funds,upi,46,8,1,0.89,53,1,12,2,1
pay_013036,cust_29118,1174.95,invalid_card,debit_card,48,8,1,0.89,15,1,2,1,1
pay_013037,cust_63860,3220.74,insufficient_funds,upi,30,16,2,0.89,87,0,28,0,0
pay_013038,cust_54665,266.46,insufficient_funds,debit_card,19,16,2,0.89,45,0,16,1,1
pay_013039,cust_51222,1008.77,insufficient_funds,debit_card,12,7,3,0.7,59,0,16,3,0
pay_013040,cust_41639,1906.7,invalid_card,debit_card,26,12,2,0.86,35,0,8,3,0
pay_013041,cust_15930,204.03,insufficient_funds,bank_transfer,18,20,2,0.91,3,0,6,3,0
pay_013042,cust_85901,307.67,invalid_card,upi,12,22,1,0.96,1,1,4,0,0
pay_013043,cust_16885,2842.71,invalid_card,debit_card,44,6,1,0.86,28,0,21,3,0
pay_013044,cust_85632,188.58,insufficient_funds,debit_card,50,5,1,0.83,1,1,18,2,1
pay_013045,cust_24793,130.77,insufficient_funds,credit_card,42,11,1,0.92,127,1,7,0,1
pay_013046,cust_71796,2304.43,limit_exceeded,upi,2,6,2,0.75,1,1,6,0,1
